scene,aoi_slug,pair_id,tile_idx,r2_mean,land_cover,land_cover_group,emit_b32_path,s2_path
lat46.0_lon-122.0_20250417_T10TES_t198,aoi_lat46.0_lon-122.0,20250417T190528_T10TES_20250416,198,0.8878082353621721,temperate_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat46.0_lon-122.0/20250417T190528_T10TES_20250416/tiles/20250417T190528_T10TES_20250416_tile198_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat46.0_lon-122.0/20250417T190528_T10TES_20250416/tiles/20250417T190528_T10TES_20250416_tile198_s2.tif
lat-13.5_lon131.0_20230902_T52LGL_t202,aoi_lat-13.5_lon131.0,20230902T014519_T52LGL_20230901,202,0.830431742593646,tropical_dry_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-13.5_lon131.0/20230902T014519_T52LGL_20230901/tiles/20230902T014519_T52LGL_20230901_tile202_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-13.5_lon131.0/20230902T014519_T52LGL_20230901/tiles/20230902T014519_T52LGL_20230901_tile202_s2.tif
lat22.5_lon78.0_20250129_T43QHE_t056,aoi_lat22.5_lon78.0,20250129T054839_T43QHE_20250130,56,0.9024063646793364,tropical_dry_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat22.5_lon78.0/20250129T054839_T43QHE_20250130/tiles/20250129T054839_T43QHE_20250130_tile056_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat22.5_lon78.0/20250129T054839_T43QHE_20250130/tiles/20250129T054839_T43QHE_20250130_tile056_s2.tif
lat47.5_lon24.5_20250805_T35TLN_t156,aoi_lat47.5_lon24.5,20250805T093050_T35TLN_20250805,156,0.7964040990918875,temperate_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat47.5_lon24.5/20250805T093050_T35TLN_20250805/tiles/20250805T093050_T35TLN_20250805_tile156_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat47.5_lon24.5/20250805T093050_T35TLN_20250805/tiles/20250805T093050_T35TLN_20250805_tile156_s2.tif
lat44.0_lon-71.5_20250603_T19TCJ_t118,aoi_lat44.0_lon-71.5,20250603T160645_T19TCJ_20250605,118,0.9013600517064332,temperate_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat44.0_lon-71.5/20250603T160645_T19TCJ_20250605/tiles/20250603T160645_T19TCJ_20250605_tile118_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat44.0_lon-71.5/20250603T160645_T19TCJ_20250605/tiles/20250603T160645_T19TCJ_20250605_tile118_s2.tif
lat42.0_lon13.5_20230822_T33TUG_t234,aoi_lat42.0_lon13.5,20230822T100621_T33TUG_20230823,234,0.8398965131491423,temperate_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat42.0_lon13.5/20230822T100621_T33TUG_20230823/tiles/20230822T100621_T33TUG_20230823_tile234_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat42.0_lon13.5/20230822T100621_T33TUG_20230823/tiles/20230822T100621_T33TUG_20230823_tile234_s2.tif
lat41.0_lon-124.0_20250603_T10TDL_t042,aoi_lat41.0_lon-124.0,20250603T191103_T10TDL_20250602,42,0.8271621055901051,temperate_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat41.0_lon-124.0/20250603T191103_T10TDL_20250602/tiles/20250603T191103_T10TDL_20250602_tile042_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat41.0_lon-124.0/20250603T191103_T10TDL_20250602/tiles/20250603T191103_T10TDL_20250602_tile042_s2.tif
lat-40.0_lon-72.0_20260305_T18GYA_t222,aoi_lat-40.0_lon-72.0,20260305T145058_T18GYA_20260305,222,0.8653093501925468,temperate_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-40.0_lon-72.0/20260305T145058_T18GYA_20260305/tiles/20260305T145058_T18GYA_20260305_tile222_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-40.0_lon-72.0/20260305T145058_T18GYA_20260305/tiles/20260305T145058_T18GYA_20260305_tile222_s2.tif
lat38.5_lon-8.0_20230407_T29SNC_t155,aoi_lat38.5_lon-8.0,20230407T111926_T29SNC_20230409,155,0.9364963565021752,temperate_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat38.5_lon-8.0/20230407T111926_T29SNC_20230409/tiles/20230407T111926_T29SNC_20230409_tile155_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat38.5_lon-8.0/20230407T111926_T29SNC_20230409/tiles/20230407T111926_T29SNC_20230409_tile155_s2.tif
lat22.5_lon78.0_20250129_T43QHE_t082,aoi_lat22.5_lon78.0,20250129T054839_T43QHE_20250130,82,0.864331865683198,tropical_dry_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat22.5_lon78.0/20250129T054839_T43QHE_20250130/tiles/20250129T054839_T43QHE_20250130_tile082_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat22.5_lon78.0/20250129T054839_T43QHE_20250130/tiles/20250129T054839_T43QHE_20250130_tile082_s2.tif
lat49.0_lon13.2_20250406_T32UQV_t084,aoi_lat49.0_lon13.2,20250406T102906_T32UQV_20250404,84,0.9141253344714642,temperate_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat49.0_lon13.2/20250406T102906_T32UQV_20250404/tiles/20250406T102906_T32UQV_20250404_tile084_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat49.0_lon13.2/20250406T102906_T32UQV_20250404/tiles/20250406T102906_T32UQV_20250404_tile084_s2.tif
lat47.5_lon24.5_20250805_T35TLN_t178,aoi_lat47.5_lon24.5,20250805T093050_T35TLN_20250805,178,0.8286620061844587,temperate_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat47.5_lon24.5/20250805T093050_T35TLN_20250805/tiles/20250805T093050_T35TLN_20250805_tile178_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat47.5_lon24.5/20250805T093050_T35TLN_20250805/tiles/20250805T093050_T35TLN_20250805_tile178_s2.tif
lat49.0_lon13.2_20250406_T32UQV_t085,aoi_lat49.0_lon13.2,20250406T102906_T32UQV_20250404,85,0.905390752479434,temperate_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat49.0_lon13.2/20250406T102906_T32UQV_20250404/tiles/20250406T102906_T32UQV_20250404_tile085_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat49.0_lon13.2/20250406T102906_T32UQV_20250404/tiles/20250406T102906_T32UQV_20250404_tile085_s2.tif
lat-13.5_lon131.0_20230902_T52LGL_t068,aoi_lat-13.5_lon131.0,20230902T014519_T52LGL_20230901,68,0.962489116936922,tropical_dry_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-13.5_lon131.0/20230902T014519_T52LGL_20230901/tiles/20230902T014519_T52LGL_20230901_tile068_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-13.5_lon131.0/20230902T014519_T52LGL_20230901/tiles/20230902T014519_T52LGL_20230901_tile068_s2.tif
lat42.0_lon13.5_20230822_T33TUG_t199,aoi_lat42.0_lon13.5,20230822T100621_T33TUG_20230823,199,0.8065479137003422,temperate_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat42.0_lon13.5/20230822T100621_T33TUG_20230823/tiles/20230822T100621_T33TUG_20230823_tile199_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat42.0_lon13.5/20230822T100621_T33TUG_20230823/tiles/20230822T100621_T33TUG_20230823_tile199_s2.tif
lat46.0_lon-122.0_20250417_T10TES_t197,aoi_lat46.0_lon-122.0,20250417T190528_T10TES_20250416,197,0.8782861717045307,temperate_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat46.0_lon-122.0/20250417T190528_T10TES_20250416/tiles/20250417T190528_T10TES_20250416_tile197_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat46.0_lon-122.0/20250417T190528_T10TES_20250416/tiles/20250417T190528_T10TES_20250416_tile197_s2.tif
lat47.5_lon24.5_20250805_T35TLN_t130,aoi_lat47.5_lon24.5,20250805T093050_T35TLN_20250805,130,0.9429709035903217,temperate_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat47.5_lon24.5/20250805T093050_T35TLN_20250805/tiles/20250805T093050_T35TLN_20250805_tile130_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat47.5_lon24.5/20250805T093050_T35TLN_20250805/tiles/20250805T093050_T35TLN_20250805_tile130_s2.tif
lat22.5_lon78.0_20250129_T43QHE_t057,aoi_lat22.5_lon78.0,20250129T054839_T43QHE_20250130,57,0.8710453622043133,tropical_dry_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat22.5_lon78.0/20250129T054839_T43QHE_20250130/tiles/20250129T054839_T43QHE_20250130_tile057_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat22.5_lon78.0/20250129T054839_T43QHE_20250130/tiles/20250129T054839_T43QHE_20250130_tile057_s2.tif
lat-13.5_lon131.0_20230902_T52LGL_t175,aoi_lat-13.5_lon131.0,20230902T014519_T52LGL_20230901,175,0.9389223959296942,tropical_dry_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-13.5_lon131.0/20230902T014519_T52LGL_20230901/tiles/20230902T014519_T52LGL_20230901_tile175_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-13.5_lon131.0/20230902T014519_T52LGL_20230901/tiles/20230902T014519_T52LGL_20230901_tile175_s2.tif
lat46.0_lon-122.0_20250417_T10TES_t183,aoi_lat46.0_lon-122.0,20250417T190528_T10TES_20250416,183,0.8717374876141548,temperate_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat46.0_lon-122.0/20250417T190528_T10TES_20250416/tiles/20250417T190528_T10TES_20250416_tile183_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat46.0_lon-122.0/20250417T190528_T10TES_20250416/tiles/20250417T190528_T10TES_20250416_tile183_s2.tif
lat46.0_lon-122.0_20250417_T10TES_t076,aoi_lat46.0_lon-122.0,20250417T190528_T10TES_20250416,76,0.8609244730323553,temperate_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat46.0_lon-122.0/20250417T190528_T10TES_20250416/tiles/20250417T190528_T10TES_20250416_tile076_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat46.0_lon-122.0/20250417T190528_T10TES_20250416/tiles/20250417T190528_T10TES_20250416_tile076_s2.tif
lat42.0_lon13.5_20230822_T33TUG_t140,aoi_lat42.0_lon13.5,20230822T100621_T33TUG_20230823,140,0.8800990972667933,temperate_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat42.0_lon13.5/20230822T100621_T33TUG_20230823/tiles/20230822T100621_T33TUG_20230823_tile140_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat42.0_lon13.5/20230822T100621_T33TUG_20230823/tiles/20230822T100621_T33TUG_20230823_tile140_s2.tif
lat38.5_lon-8.0_20230407_T29SNC_t250,aoi_lat38.5_lon-8.0,20230407T111926_T29SNC_20230409,250,0.9382327478379012,temperate_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat38.5_lon-8.0/20230407T111926_T29SNC_20230409/tiles/20230407T111926_T29SNC_20230409_tile250_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat38.5_lon-8.0/20230407T111926_T29SNC_20230409/tiles/20230407T111926_T29SNC_20230409_tile250_s2.tif
lat42.0_lon13.5_20230822_T33TUG_t214,aoi_lat42.0_lon13.5,20230822T100621_T33TUG_20230823,214,0.8297672439366579,temperate_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat42.0_lon13.5/20230822T100621_T33TUG_20230823/tiles/20230822T100621_T33TUG_20230823_tile214_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat42.0_lon13.5/20230822T100621_T33TUG_20230823/tiles/20230822T100621_T33TUG_20230823_tile214_s2.tif
lat-40.0_lon-72.0_20260305_T18GYA_t297,aoi_lat-40.0_lon-72.0,20260305T145058_T18GYA_20260305,297,0.8035139162093401,temperate_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-40.0_lon-72.0/20260305T145058_T18GYA_20260305/tiles/20260305T145058_T18GYA_20260305_tile297_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-40.0_lon-72.0/20260305T145058_T18GYA_20260305/tiles/20260305T145058_T18GYA_20260305_tile297_s2.tif
lat42.0_lon13.5_20230822_T33TUG_t103,aoi_lat42.0_lon13.5,20230822T100621_T33TUG_20230823,103,0.8549535796046257,temperate_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat42.0_lon13.5/20230822T100621_T33TUG_20230823/tiles/20230822T100621_T33TUG_20230823_tile103_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat42.0_lon13.5/20230822T100621_T33TUG_20230823/tiles/20230822T100621_T33TUG_20230823_tile103_s2.tif
lat42.0_lon13.5_20230822_T33TUG_t219,aoi_lat42.0_lon13.5,20230822T100621_T33TUG_20230823,219,0.8961494620889425,temperate_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat42.0_lon13.5/20230822T100621_T33TUG_20230823/tiles/20230822T100621_T33TUG_20230823_tile219_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat42.0_lon13.5/20230822T100621_T33TUG_20230823/tiles/20230822T100621_T33TUG_20230823_tile219_s2.tif
lat46.0_lon-122.0_20250417_T10TES_t213,aoi_lat46.0_lon-122.0,20250417T190528_T10TES_20250416,213,0.8935346882790327,temperate_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat46.0_lon-122.0/20250417T190528_T10TES_20250416/tiles/20250417T190528_T10TES_20250416_tile213_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat46.0_lon-122.0/20250417T190528_T10TES_20250416/tiles/20250417T190528_T10TES_20250416_tile213_s2.tif
lat-13.5_lon131.0_20230902_T52LGL_t106,aoi_lat-13.5_lon131.0,20230902T014519_T52LGL_20230901,106,0.8658108953386545,tropical_dry_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-13.5_lon131.0/20230902T014519_T52LGL_20230901/tiles/20230902T014519_T52LGL_20230901_tile106_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-13.5_lon131.0/20230902T014519_T52LGL_20230901/tiles/20230902T014519_T52LGL_20230901_tile106_s2.tif
lat22.5_lon78.0_20250129_T43QHE_t118,aoi_lat22.5_lon78.0,20250129T054839_T43QHE_20250130,118,0.9049037303775548,tropical_dry_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat22.5_lon78.0/20250129T054839_T43QHE_20250130/tiles/20250129T054839_T43QHE_20250130_tile118_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat22.5_lon78.0/20250129T054839_T43QHE_20250130/tiles/20250129T054839_T43QHE_20250130_tile118_s2.tif
lat-40.0_lon-72.0_20260305_T18GYA_t173,aoi_lat-40.0_lon-72.0,20260305T145058_T18GYA_20260305,173,0.8074374459683895,temperate_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-40.0_lon-72.0/20260305T145058_T18GYA_20260305/tiles/20260305T145058_T18GYA_20260305_tile173_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-40.0_lon-72.0/20260305T145058_T18GYA_20260305/tiles/20260305T145058_T18GYA_20260305_tile173_s2.tif
lat49.0_lon13.2_20250406_T32UQV_t071,aoi_lat49.0_lon13.2,20250406T102906_T32UQV_20250404,71,0.8956876695156097,temperate_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat49.0_lon13.2/20250406T102906_T32UQV_20250404/tiles/20250406T102906_T32UQV_20250404_tile071_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat49.0_lon13.2/20250406T102906_T32UQV_20250404/tiles/20250406T102906_T32UQV_20250404_tile071_s2.tif
lat-40.0_lon-72.0_20260305_T18GYA_t239,aoi_lat-40.0_lon-72.0,20260305T145058_T18GYA_20260305,239,0.8038250729441643,temperate_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-40.0_lon-72.0/20260305T145058_T18GYA_20260305/tiles/20260305T145058_T18GYA_20260305_tile239_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-40.0_lon-72.0/20260305T145058_T18GYA_20260305/tiles/20260305T145058_T18GYA_20260305_tile239_s2.tif
lat-13.5_lon131.0_20230902_T52LGL_t029,aoi_lat-13.5_lon131.0,20230902T014519_T52LGL_20230901,29,0.9432111922651528,tropical_dry_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-13.5_lon131.0/20230902T014519_T52LGL_20230901/tiles/20230902T014519_T52LGL_20230901_tile029_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-13.5_lon131.0/20230902T014519_T52LGL_20230901/tiles/20230902T014519_T52LGL_20230901_tile029_s2.tif
lat38.5_lon-8.0_20230407_T29SNC_t058,aoi_lat38.5_lon-8.0,20230407T111926_T29SNC_20230409,58,0.7806679736822844,temperate_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat38.5_lon-8.0/20230407T111926_T29SNC_20230409/tiles/20230407T111926_T29SNC_20230409_tile058_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat38.5_lon-8.0/20230407T111926_T29SNC_20230409/tiles/20230407T111926_T29SNC_20230409_tile058_s2.tif
lat38.5_lon-8.0_20230407_T29SNC_t154,aoi_lat38.5_lon-8.0,20230407T111926_T29SNC_20230409,154,0.9406073484569788,temperate_forest,forest,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat38.5_lon-8.0/20230407T111926_T29SNC_20230409/tiles/20230407T111926_T29SNC_20230409_tile154_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat38.5_lon-8.0/20230407T111926_T29SNC_20230409/tiles/20230407T111926_T29SNC_20230409_tile154_s2.tif
